Date,Price,Open,High,Low,Vol.,Change %,1,Predict
7-Feb-19,"3,397.70","3,404.90","3,421.80","3,390.30",471.36K,-0.002,471.36,"3,661.70"
8-Feb-19,"3,661.70","3,397.30","3,721.10","3,382.50",699.23K,0.0777,699.23,"3,661.40"
9-Feb-19,"3,661.40","3,661.60","3,675.30","3,633.20",454.80K,-0.0001,454.8,"3,679.00"
10-Feb-19,"3,679.00","3,661.00","3,680.60","3,617.10",501.90K,0.0048,501.9,"3,631.80"
11-Feb-19,"3,631.80","3,678.80","3,681.10","3,623.80",517.28K,-0.0128,517.28,"3,632.00"
12-Feb-19,"3,632.00","3,631.80","3,656.40","3,594.40",545.82K,0.0001,545.82,"3,611.50"
13-Feb-19,"3,611.50","3,632.00","3,663.50","3,599.20",558.02K,-0.0056,558.02,"3,592.60"
14-Feb-19,"3,592.60","3,611.50","3,624.50","3,580.20",498.14K,-0.0052,498.14,"3,604.70"
15-Feb-19,"3,604.70","3,592.60","3,648.30","3,581.40",516.21K,0.0034,516.21,"3,616.80"
16-Feb-19,"3,616.80","3,604.70","3,641.90","3,599.70",485.63K,0.0034,485.63,"3,664.20"
17-Feb-19,"3,664.20","3,616.80","3,689.90","3,607.90",580.51K,0.0131,580.51,"3,896.00"
18-Feb-19,"3,896.00","3,664.20","3,903.70","3,655.10",933.15K,0.0633,933.15,"3,914.30"
19-Feb-19,"3,914.30","3,896.40","3,993.80","3,863.70",1.44M,0.0047,1.44,"3,972.40"
20-Feb-19,"3,972.40","3,914.30","3,983.60","3,881.20",698.01K,0.0148,698.01,"3,936.60"
21-Feb-19,"3,936.60","3,972.00","4,011.50","3,909.20",668.16K,-0.009,668.16,"3,965.20"
22-Feb-19,"3,965.20","3,937.40","3,983.10","3,931.70",649.55K,0.0073,649.55,"4,120.40"
23-Feb-19,"4,120.40","3,965.20","4,152.60","3,939.40",727.85K,0.0391,727.85,"3,755.20"
24-Feb-19,"3,755.20","4,120.50","4,194.20","3,738.70",977.78K,-0.0886,977.78,"3,833.70"
25-Feb-19,"3,833.70","3,755.70","3,870.70","3,753.80",765.87K,0.0209,765.87,"3,810.30"
26-Feb-19,"3,810.30","3,833.50","3,845.50","3,775.00",2.09M,-0.0061,2.09,"3,814.60"
27-Feb-19,"3,814.60","3,810.30","3,836.40","3,701.90",2.82M,0.0011,2.82,"3,816.60"
28-Feb-19,"3,816.60","3,814.60","3,883.70","3,783.30",2.31M,0.0005,2.31,"3,821.90"
1-Mar-19,"3,821.90","3,816.70","3,855.80","3,816.40",1.74M,0.0014,1.74,"3,823.10"
2-Mar-19,"3,823.10","3,821.90","3,843.20","3,783.60",1.61M,0.0003,1.61,"3,809.50"
3-Mar-19,"3,809.50","3,823.20","3,836.60","3,789.70",1.51M,-0.0036,1.51,"3,715.90"
4-Mar-19,"3,715.90","3,809.70","3,828.40","3,681.80",2.85M,-0.0245,2.85,"3,857.20"
5-Mar-19,"3,857.20","3,715.90","3,873.20","3,705.70",3.82M,0.038,3.82,"3,863.00"
6-Mar-19,"3,863.00","3,857.20","3,887.30","3,816.70",2.52M,0.0015,2.52,"3,875.10"
7-Mar-19,"3,875.10","3,863.10","3,907.40","3,847.90",2.60M,0.0032,2.6,"3,865.90"
8-Mar-19,"3,865.90","3,875.10","3,929.00","3,810.70",2.96M,-0.0024,2.96,"3,944.30"
9-Mar-19,"3,944.30","3,865.60","3,964.00","3,859.70",2.48M,0.0203,2.48,"3,915.20"
10-Mar-19,"3,915.20","3,944.40","3,944.50","3,889.20",1.89M,-0.0074,1.89,"3,870.30"
11-Mar-19,"3,870.30","3,915.20","3,935.50","3,842.40",3.19M,-0.0115,3.19,"3,886.00"
12-Mar-19,"3,886.00","3,870.30","3,900.10","3,817.10",2.90M,0.0041,2.9,"3,865.10"
13-Mar-19,"3,865.10","3,885.90","3,894.70","3,847.40",2.28M,-0.0054,2.28,"3,879.00"
14-Mar-19,"3,879.00","3,865.10","3,914.70","3,828.40",2.86M,0.0036,2.86,"3,924.30"
15-Mar-19,"3,924.30","3,879.00","3,935.70","3,874.80",3.11M,0.0117,3.11,"4,006.40"
16-Mar-19,"4,006.40","3,924.40","4,050.60","3,923.70",3.46M,0.0209,3.46,"3,981.50"
17-Mar-19,"3,981.50","4,006.40","4,009.80","3,956.30",1.87M,-0.0062,1.87,"3,990.20"
18-Mar-19,"3,990.20","3,981.50","4,032.30","3,958.50",2.62M,0.0022,2.62,"4,017.00"
19-Mar-19,"4,017.00","3,990.20","4,029.90","3,972.40",2.99M,0.0067,2.99,"4,041.20"
20-Mar-19,"4,041.20","4,017.00","4,050.00","3,985.30",3.18M,0.006,3.18,"3,982.20"
21-Mar-19,"3,982.20","4,041.20","4,064.00","3,923.80",3.88M,-0.0146,3.88,"3,990.40"
22-Mar-19,"3,990.40","3,982.20","4,005.70","3,971.80",2.83M,0.0021,2.83,"4,002.50"
23-Mar-19,"4,002.50","3,990.40","4,018.20","3,980.80",2.00M,0.003,2,"3,994.70"
24-Mar-19,"3,994.70","4,002.60","4,005.70","3,967.00",2.04M,-0.002,2.04,"3,937.00"
25-Mar-19,"3,937.00","3,994.80","4,000.50","3,897.90",2.86M,-0.0144,2.86,"3,942.80"
26-Mar-19,"3,942.80","3,937.10","3,950.70","3,899.90",2.53M,0.0015,2.53,"4,041.70"
27-Mar-19,"4,041.70","3,942.80","4,043.30","3,936.20",2.78M,0.0251,2.78,"4,025.60"
28-Mar-19,"4,025.60","4,041.70","4,041.70","4,008.40",2.11M,-0.004,2.11,"4,102.20"
29-Mar-19,"4,102.20","4,025.70","4,123.10","4,022.60",3.30M,0.019,3.3,"4,111.80"
30-Mar-19,"4,111.80","4,103.70","4,138.10","4,057.10",2.55M,0.0023,2.55,"4,102.30"
31-Mar-19,"4,102.30","4,111.80","4,121.90","4,082.20",2.43M,-0.0023,2.43,"4,145.10"
1-Apr-19,"4,145.10","4,102.30","4,159.10","4,076.80",3.22M,0.0104,3.22,"4,859.30"
2-Apr-19,"4,859.30","4,145.10","4,899.60","4,143.50",14.77M,0.1723,14.77,"4,968.70"
3-Apr-19,"4,968.70","4,859.30","5,278.40","4,814.00",13.83M,0.0225,13.83,"4,902.40"
4-Apr-19,"4,902.40","4,968.70","5,042.50","4,789.20",1.05M,-0.0133,1.05,"5,010.20"
5-Apr-19,"5,010.20","4,902.50","5,029.40","4,888.30",851.72K,0.022,851.72,"5,046.20"
6-Apr-19,"5,046.20","5,010.00","5,198.40","4,947.90",952.18K,0.0072,952.18,"5,173.60"
7-Apr-19,"5,173.60","5,046.10","5,219.50","5,033.70",841.27K,0.0253,841.27,"5,245.20"
8-Apr-19,"5,245.20","5,173.50","5,300.60","5,060.50",928.23K,0.0138,928.23,"5,158.40"
9-Apr-19,"5,158.40","5,245.00","5,245.90","5,095.20",784.62K,-0.0165,784.62,"5,307.80"
10-Apr-19,"5,307.80","5,158.40","5,404.10","5,142.90",837.51K,0.0289,837.51,"5,022.60"
11-Apr-19,"5,022.60","5,307.70","5,337.00","4,948.00",943.49K,-0.0537,943.49,"5,054.20"
12-Apr-19,"5,054.20","5,022.70","5,080.50","4,889.20",779.14K,0.0063,779.14,"5,051.80"
13-Apr-19,"5,051.80","5,054.20","5,093.40","5,011.60",577.16K,-0.0005,577.16,"5,134.80"
14-Apr-19,"5,134.80","5,052.00","5,153.50","5,010.70",566.38K,0.0164,566.38,"5,032.30"
15-Apr-19,"5,032.30","5,135.10","5,168.00","4,964.20",688.20K,-0.02,688.2,"5,180.90"
16-Apr-19,"5,180.90","5,031.40","5,198.40","5,014.40",631.05K,0.0295,631.05,"5,208.30"
17-Apr-19,"5,208.30","5,182.10","5,230.90","5,165.50",806.52K,0.0053,806.52,"5,264.70"
18-Apr-19,"5,264.70","5,208.30","5,293.10","5,205.00",727.97K,0.0108,727.97,"5,241.00"
19-Apr-19,"5,241.00","5,264.80","5,282.40","5,192.10",787.09K,-0.0045,787.09,"5,290.20"
20-Apr-19,"5,290.20","5,241.00","5,327.00","5,240.20",782.32K,0.0094,782.32,"5,243.50"
21-Apr-19,"5,243.50","5,290.20","5,308.20","5,189.80",811.41K,-0.0088,811.41,"5,346.70"
22-Apr-19,"5,346.70","5,248.20","5,370.20","5,170.20",920.77K,0.0197,920.77,"5,511.60"
23-Apr-19,"5,511.60","5,346.50","5,594.40","5,291.40",900.00K,0.0308,900,"5,415.60"
24-Apr-19,"5,415.60","5,511.20","5,589.60","5,346.80",994.04K,-0.0174,994.04,"5,209.10"
25-Apr-19,"5,209.10","5,415.60","5,528.20","5,137.40",955.36K,-0.0381,955.36,"5,298.30"
26-Apr-19,"5,298.30","5,209.20","5,469.30","5,159.30",1.03M,0.0171,1.03,"5,265.90"
27-Apr-19,"5,265.90","5,298.20","5,318.10","5,225.40",833.13K,-0.0061,833.13,"5,302.30"
28-Apr-19,"5,302.30","5,265.70","5,332.50","5,234.40",681.41K,0.0069,681.41,"5,235.00"
29-Apr-19,"5,235.00","5,302.40","5,322.90","5,188.90",775.82K,-0.0127,775.82,"5,320.80"
30-Apr-19,"5,320.80","5,235.40","5,336.60","5,195.90",697.42K,0.0164,697.42,"5,384.20"
1-May-19,"5,384.20","5,321.10","5,396.30","5,319.50",623.64K,0.0119,623.64,"5,493.80"
2-May-19,"5,493.80","5,384.60","5,530.80","5,370.00",722.23K,0.0204,722.23,"5,766.80"
3-May-19,"5,766.80","5,493.60","5,844.20","5,478.70",1.04M,0.0497,1.04,"5,830.90"
4-May-19,"5,830.90","5,768.00","5,899.20","5,605.00",920.61K,0.0111,920.61,"5,774.90"
5-May-19,"5,774.90","5,830.80","5,838.20","5,708.20",709.02K,-0.0096,709.02,"5,745.10"
6-May-19,"5,745.10","5,775.10","5,801.40","5,630.50",755.39K,-0.0052,755.39,"5,849.50"
7-May-19,"5,849.50","5,745.50","6,019.80","5,745.50",955.88K,0.0182,955.88,"5,990.30"
8-May-19,"5,990.30","5,849.40","6,011.30","5,799.10",757.13K,0.0241,757.13,"6,191.50"
9-May-19,"6,191.50","5,990.50","6,206.00","5,990.00",799.96K,0.0336,799.96,"6,386.00"
10-May-19,"6,386.00","6,194.30","6,466.60","6,157.80",907.94K,0.0314,907.94,"7,190.30"
11-May-19,"7,190.30","6,386.60","7,373.80","6,386.50",1.31M,0.1259,1.31,"6,984.80"
12-May-19,"6,984.80","7,190.00","7,518.90","6,802.60",1.35M,-0.0286,1.35,"7,806.00"
13-May-19,"7,806.00","6,984.70","8,058.30","6,893.10",1.20M,0.1176,1.2,"7,994.60"
14-May-19,"7,994.60","7,806.40","8,323.90","7,674.00",1.33M,0.0242,1.33,"8,164.60"
15-May-19,"8,164.60","7,994.80","8,225.30","7,856.50",1.13M,0.0213,1.13,"7,871.80"
16-May-19,"7,871.80","8,164.80","8,293.30","7,720.40",1.18M,-0.0359,1.18,"7,359.50"
17-May-19,"7,359.50","7,871.90","7,924.00","6,998.60",1.43M,-0.0651,1.43,"7,262.60"
18-May-19,"7,262.60","7,359.90","7,458.50","7,189.40",865.53K,-0.0132,865.53,"8,157.20"
19-May-19,"8,157.20","7,261.90","8,253.40","7,252.30",1.08M,0.1232,1.08,"7,965.30"
20-May-19,"7,965.30","8,156.40","8,156.40","7,604.00",958.81K,-0.0235,958.81,"7,930.30"
21-May-19,"7,930.30","7,965.00","8,056.80","7,813.20",804.88K,-0.0044,804.88,"7,635.70"
22-May-19,"7,635.70","7,928.70","7,999.00","7,545.90",821.40K,-0.0372,821.4,"7,852.10"
23-May-19,"7,852.10","7,637.20","7,939.10","7,486.80",815.14K,0.0283,815.14,"7,970.10"
24-May-19,"7,970.10","7,852.80","8,124.10","7,775.40",868.47K,0.015,868.47,"8,027.40"
25-May-19,"8,027.40","7,971.40","8,090.10","7,919.10",691.27K,0.0072,691.27,"8,630.20"
26-May-19,"8,630.20","8,029.60","8,718.60","7,866.50",872.12K,0.0751,872.12,"8,760.10"
27-May-19,"8,760.10","8,628.90","8,902.80","8,607.30",907.96K,0.0151,907.96,"8,716.30"
28-May-19,"8,716.30","8,759.40","8,794.10","8,568.80",763.20K,-0.005,763.2,"8,647.80"
29-May-19,"8,647.80","8,715.60","8,747.20","8,435.30",15.43M,-0.0079,15.43,"8,271.90"
30-May-19,"8,271.90","8,647.80","9,045.90","8,054.70",1.04M,-0.0435,1.04,"8,558.30"
31-May-19,"8,558.30","8,271.40","8,578.80","8,135.00",858.41K,0.0346,858.41,"8,545.70"
1-Jun-19,"8,545.70","8,556.90","8,615.80","8,454.00",686.75K,-0.0015,686.75,"8,728.60"
2-Jun-19,"8,728.60","8,545.80","8,807.70","8,534.80",614.54K,0.0214,614.54,"8,124.80"
3-Jun-19,"8,124.80","8,728.60","8,734.90","8,102.70",739.45K,-0.0692,739.45,"7,685.50"
4-Jun-19,"7,685.50","8,118.10","8,118.10","7,494.00",966.95K,-0.0541,966.95,"7,779.10"
5-Jun-19,"7,779.10","7,685.60","7,885.00","7,590.40",762.94K,0.0122,762.94,"7,784.90"
6-Jun-19,"7,784.90","7,779.60","7,861.40","7,480.40",651.82K,0.0008,651.82,"7,985.20"
7-Jun-19,"7,985.20","7,785.80","8,099.40","7,749.40",588.87K,0.0257,588.87,"7,901.40"
8-Jun-19,"7,901.40","7,985.30","8,044.40","7,770.50",485.81K,-0.0105,485.81,"7,635.00"
9-Jun-19,"7,635.00","7,901.60","7,937.50","7,516.90",554.48K,-0.0337,554.48,"7,987.80"
10-Jun-19,"7,987.80","7,635.00","8,012.80","7,523.60",641.38K,0.0462,641.38,"7,888.00"
11-Jun-19,"7,888.00","7,987.80","8,010.40","7,714.50",579.00K,-0.0125,579,"8,133.10"
12-Jun-19,"8,133.10","7,888.00","8,198.10","7,805.80",607.89K,0.0311,607.89,"8,219.00"
13-Jun-19,"8,219.00","8,132.40","8,306.10","8,028.60",574.21K,0.0106,574.21,"8,656.10"
14-Jun-19,"8,656.10","8,218.60","8,685.30","8,153.20",643.17K,0.0532,643.17,"8,812.50"
15-Jun-19,"8,812.50","8,655.80","8,856.70","8,582.30",608.69K,0.0181,608.69,"8,962.50"
16-Jun-19,"8,962.50","8,812.20","9,332.00","8,771.10",849.77K,0.017,849.77,"9,318.80"
17-Jun-19,"9,318.80","8,961.00","9,438.10","8,959.80",738.80K,0.0398,738.8,"9,080.60"
18-Jun-19,"9,080.60","9,318.90","9,336.10","8,962.70",723.17K,-0.0256,723.17,"9,255.40"
19-Jun-19,"9,255.40","9,080.70","9,295.10","9,044.00",587.57K,0.0193,587.57,"9,517.00"
20-Jun-19,"9,517.00","9,255.00","9,583.90","9,188.40",693.62K,0.0283,693.62,"10,179.30"
21-Jun-19,"10,179.30","9,517.70","10,184.30","9,517.40",769.12K,0.0696,769.12,"10,721.70"
22-Jun-19,"10,721.70","10,178.10","11,160.50","10,031.30",1.09M,0.0533,1.09,"10,897.10"
23-Jun-19,"10,897.10","10,721.50","11,361.30","10,557.80",683.79K,0.0164,683.79,"11,046.40"
24-Jun-19,"11,046.40","10,897.30","11,114.40","10,622.60",566.96K,0.0137,566.96,"11,809.90"
25-Jun-19,"11,809.90","11,046.60","11,833.90","11,033.70",781.09K,0.0691,781.09,"13,063.80"
26-Jun-19,"13,063.80","11,811.60","13,929.80","11,747.30",1.48M,0.1062,1.48,"11,287.80"
27-Jun-19,"11,287.80","13,062.40","13,422.00","10,493.50",1.59M,-0.1359,1.59,"12,409.10"
28-Jun-19,"12,409.10","11,288.40","12,461.80","10,970.50",1.09M,0.0993,1.09,"11,906.50"
29-Jun-19,"11,906.50","12,408.00","12,422.90","11,490.80",834.62K,-0.0405,834.62,"10,818.60"
30-Jun-19,"10,818.60","11,906.00","12,179.30","10,765.40",880.77K,-0.0914,880.77,"10,616.60"
1-Jul-19,"10,616.60","10,821.40","11,254.50","10,041.60",1.04M,-0.0187,1.04,"10,835.90"
2-Jul-19,"10,835.90","10,615.50","10,923.50","9,728.50",1.12M,0.0207,1.12,"11,900.80"
3-Jul-19,"11,900.80","10,835.90","11,931.80","10,835.90",998.73K,0.0983,998.73,"11,163.10"
4-Jul-19,"11,163.10","11,899.30","11,948.00","11,087.10",840.34K,-0.062,840.34,"10,970.20"
5-Jul-19,"10,970.20","11,159.70","11,381.80","10,810.30",772.67K,-0.0173,772.67,"11,268.00"
6-Jul-19,"11,268.00","10,969.80","11,650.20","10,967.90",688.96K,0.0271,688.96,"11,415.90"
7-Jul-19,"11,415.90","11,267.90","11,524.60","11,108.10",601.93K,0.0131,601.93,"12,252.60"
8-Jul-19,"12,252.60","11,415.80","12,332.30","11,304.80",695.60K,0.0733,695.6,"12,541.50"
9-Jul-19,"12,541.50","12,250.60","12,772.90","12,111.20",847.84K,0.0236,847.84,"12,110.60"
10-Jul-19,"12,110.60","12,542.80","13,134.40","11,594.90",1.11M,-0.0344,1.11,"11,342.30"
11-Jul-19,"11,342.30","12,111.60","12,111.60","11,029.00",943.13K,-0.0634,943.13,"11,762.10"
12-Jul-19,"11,762.10","11,343.70","11,881.40","11,109.80",738.17K,0.037,738.17,"11,364.90"
13-Jul-19,"11,364.90","11,762.80","11,798.40","10,839.40",747.71K,-0.0338,747.71,"10,200.10"
14-Jul-19,"10,200.10","11,364.30","11,448.70","10,128.90",840.76K,-0.1025,840.76,"10,845.90"
15-Jul-19,"10,845.90","10,199.90","11,064.70","9,885.40",956.52K,0.0633,956.52,"9,424.80"
16-Jul-19,"9,424.80","10,844.00","11,019.50","9,375.30",1.05M,-0.131,1.05,"9,723.20"
17-Jul-19,"9,723.20","9,425.10","9,983.60","9,082.60",1.03M,0.0317,1.03,"10,651.40"
18-Jul-19,"10,651.40","9,723.10","10,787.10","9,390.00",974.49K,0.0955,974.49,"10,571.50"
19-Jul-19,"10,571.50","10,651.60","10,758.40","10,160.70",727.79K,-0.0075,727.79,"10,826.70"
20-Jul-19,"10,826.70","10,571.90","11,155.60","10,462.00",668.94K,0.0241,668.94,"10,714.40"
21-Jul-19,"10,714.40","10,827.00","10,883.80","10,442.50",562.17K,-0.0104,562.17,"10,412.50"
22-Jul-19,"10,412.50","10,715.10","10,806.30","10,196.50",591.27K,-0.0282,591.27,"9,888.70"
23-Jul-19,"9,888.70","10,412.80","10,414.70","9,865.40",663.38K,-0.0503,663.38,"9,804.30"
24-Jul-19,"9,804.30","9,887.20","9,945.30","9,584.00",639.54K,-0.0085,639.54,"9,945.30"
25-Jul-19,"9,945.30","9,804.70","10,203.50","9,776.60",545.85K,0.0144,545.85,"9,831.00"
26-Jul-19,"9,831.00","9,945.20","10,436.10","9,724.20",493.75K,-0.0115,493.75,"9,492.10"
27-Jul-19,"9,492.10","9,830.40","10,232.30","9,389.10",661.89K,-0.0345,661.89,"9,727.80"
28-Jul-19,"9,727.80","9,491.10","9,798.50","9,401.10",518.59K,0.0248,518.59,"9,580.90"
29-Jul-19,"9,580.90","9,728.50","9,835.40","9,502.50",510.90K,-0.0151,510.9,"9,580.70"
30-Jul-19,"9,580.70","9,580.00","9,703.00","9,483.00",511.51K,0,511.51,"10,082.00"
31-Jul-19,"10,082.00","9,580.30","10,100.00","9,562.40",589.84K,0.0523,589.84,"10,380.00"
1-Aug-19,"10,380.00","10,081.90","10,459.00","9,890.60",608.37K,0.0296,608.37,"10,520.10"
2-Aug-19,"10,520.10","10,380.50","10,664.80","10,330.50",578.29K,0.0135,578.29,"10,815.70"
3-Aug-19,"10,815.70","10,519.90","10,893.60","10,504.50",508.75K,0.0281,508.75,"10,934.60"
4-Aug-19,"10,934.60","10,816.10","11,017.70","10,568.80",585.71K,0.011,585.71,"11,816.80"
5-Aug-19,"11,816.80","10,934.80","11,922.30","10,934.80",769.63K,0.0807,769.63,"11,480.90"
6-Aug-19,"11,480.90","11,817.60","12,291.90","11,237.00",807.58K,-0.0284,807.58,"12,013.90"
7-Aug-19,"12,013.90","11,481.00","12,114.50","11,406.40",702.85K,0.0464,702.85,"12,191.60"
8-Aug-19,"12,191.60","12,015.90","12,236.60","11,727.00",592.15K,0.0148,592.15,"12,089.80"
9-Aug-19,"12,089.80","12,190.00","12,225.30","11,885.00",558.72K,-0.0084,558.72,"11,314.50"
10-Aug-19,"11,314.50","12,090.50","12,185.00","11,281.60",570.74K,-0.0641,570.74,"11,517.20"
11-Aug-19,"11,517.20","11,314.60","11,728.40","11,146.10",435.83K,0.0179,435.83,"11,394.20"
12-Aug-19,"11,394.20","11,505.10","11,508.60","11,267.30",391.08K,-0.0107,391.08,"10,892.90"
13-Aug-19,"10,892.90","11,395.00","11,445.60","10,793.20",540.78K,-0.044,540.78,"10,049.40"
14-Aug-19,"10,049.40","10,894.20","10,894.50","9,965.50",745.59K,-0.0774,745.59,"10,303.40"
15-Aug-19,"10,303.40","10,053.30","10,448.20","9,580.10",930.05K,0.0253,930.05,"10,335.60"
16-Aug-19,"10,335.60","10,300.90","10,734.00","9,788.60",798.67K,0.0031,798.67,"10,218.10"
17-Aug-19,"10,218.10","10,335.50","10,460.70","10,016.30",497.77K,-0.0114,497.77,"10,312.70"
18-Aug-19,"10,312.70","10,219.30","10,494.90","10,086.70",441.11K,0.0093,441.11,"10,910.70"
19-Aug-19,"10,910.70","10,312.80","10,923.90","10,267.80",519.01K,0.058,519.01,"10,752.60"
20-Aug-19,"10,752.60","10,911.20","10,941.60","10,581.00",515.47K,-0.0145,515.47,"10,141.50"
21-Aug-19,"10,141.50","10,753.30","10,797.80","9,908.00",717.65K,-0.0568,717.65,"10,105.00"
22-Aug-19,"10,105.00","10,141.10","10,218.20","9,777.00",520.75K,-0.0036,520.75,"10,388.70"
23-Aug-19,"10,388.70","10,104.90","10,434.30","9,921.40",436.26K,0.0281,436.26,"10,131.00"
24-Aug-19,"10,131.00","10,389.40","10,415.90","9,917.50",463.85K,-0.0248,463.85,"10,136.30"
25-Aug-19,"10,136.30","10,132.10","10,307.00","9,935.20",422.53K,0.0005,422.53,"10,371.80"
26-Aug-19,"10,371.80","10,136.00","10,568.20","10,136.00",568.77K,0.0232,568.77,"10,184.80"
27-Aug-19,"10,184.80","10,372.20","10,387.60","10,060.20",419.81K,-0.018,419.81,"9,729.40"
28-Aug-19,"9,729.40","10,184.70","10,271.30","9,629.60",580.29K,-0.0447,580.29,"9,491.00"
29-Aug-19,"9,491.00","9,729.10","9,729.10","9,343.00",509.13K,-0.0245,509.13,"9,585.40"
30-Aug-19,"9,585.40","9,494.10","9,675.70","9,370.20",413.92K,0.0099,413.92,"9,594.40"
31-Aug-19,"9,594.40","9,585.50","9,677.50","9,457.30",311.49K,0.0009,311.49,"9,729.30"
1-Sep-19,"9,729.30","9,594.70","9,799.50","9,533.60",322.66K,0.0141,322.66,"10,348.80"
2-Sep-19,"10,348.80","9,728.80","10,431.50","9,720.30",542.79K,0.0637,542.79,"10,612.30"
3-Sep-19,"10,612.30","10,348.10","10,756.80","10,283.50",578.79K,0.0255,578.79,"10,568.20"
4-Sep-19,"10,568.20","10,611.60","10,783.60","10,388.60",504.45K,-0.0042,504.45,"10,566.90"
5-Sep-19,"10,566.90","10,567.80","10,630.70","10,469.90",402.09K,-0.0001,402.09,"10,309.30"
6-Sep-19,"10,309.30","10,566.70","10,896.20","10,227.40",643.02K,-0.0244,643.02,"10,461.10"
7-Sep-19,"10,461.10","10,306.90","10,556.40","10,302.30",393.57K,0.0147,393.57,"10,402.80"
8-Sep-19,"10,402.80","10,461.60","10,578.00","10,266.30",339.73K,-0.0056,339.73,"10,309.00"
9-Sep-19,"10,309.00","10,402.10","10,478.00","10,095.70",473.76K,-0.009,473.76,"10,105.40"
10-Sep-19,"10,105.40","10,308.70","10,379.80","9,970.70",383.22K,-0.0198,383.22,"10,162.50"
11-Sep-19,"10,162.50","10,104.90","10,257.50","9,908.90",413.06K,0.0057,413.06,"10,415.10"
12-Sep-19,"10,415.10","10,162.40","10,447.90","10,051.00",413.22K,0.0249,413.22,"10,342.10"
13-Sep-19,"10,342.10","10,415.20","10,441.40","10,174.10",365.52K,-0.007,365.52,"10,337.30"
14-Sep-19,"10,337.30","10,342.20","10,421.40","10,253.70",326.44K,-0.0005,326.44,"10,311.50"
15-Sep-19,"10,311.50","10,337.30","10,360.40","10,272.00",255.79K,-0.0025,255.79,"10,255.50"
16-Sep-19,"10,255.50","10,311.30","10,360.50","10,108.50",372.53K,-0.0054,372.53,"10,195.70"
17-Sep-19,"10,195.70","10,254.60","10,273.60","10,153.50",321.64K,-0.0058,321.64,"10,164.70"
18-Sep-19,"10,164.70","10,195.70","10,257.50","10,119.30",318.82K,-0.003,318.82,"10,250.50"
19-Sep-19,"10,250.50","10,164.60","10,297.60","9,707.60",542.25K,0.0084,542.25,"10,172.70"
20-Sep-19,"10,172.70","10,251.50","10,279.50","10,088.60",362.07K,-0.0076,362.07,"9,993.00"
21-Sep-19,"9,993.00","10,172.80","10,177.90","9,939.80",326.17K,-0.0177,326.17,"10,031.60"
22-Sep-19,"10,031.60","9,993.00","10,075.00","9,870.90",337.06K,0.0039,337.06,"9,702.20"
23-Sep-19,"9,702.20","10,031.30","10,048.80","9,656.30",431.10K,-0.0328,431.1,"8,513.90"
24-Sep-19,"8,513.90","9,702.70","9,793.80","8,069.40",933.16K,-0.1225,933.16,"8,432.40"
25-Sep-19,"8,432.40","8,512.30","8,729.80","8,245.10",696.11K,-0.0096,696.11,"8,063.80"
26-Sep-19,"8,063.80","8,432.50","8,463.10","7,773.60",731.03K,-0.0437,731.03,"8,184.90"
27-Sep-19,"8,184.90","8,063.80","8,257.40","7,882.10",561.40K,0.015,561.4,"8,208.50"
28-Sep-19,"8,208.50","8,184.50","8,297.20","8,031.10",457.79K,0.0029,457.79,"8,049.10"
29-Sep-19,"8,049.10","8,208.00","8,226.80","7,922.10",418.48K,-0.0194,418.48,"8,284.30"
30-Sep-19,"8,284.30","8,048.90","8,318.50","7,749.00",600.26K,0.0292,600.26,"8,302.70"
1-Oct-19,"8,302.70","8,285.00","8,486.20","8,187.90",533.95K,0.0022,533.95,"8,364.10"
2-Oct-19,"8,364.10","8,302.70","8,374.00","8,167.70",405.86K,0.0074,405.86,"8,226.90"
3-Oct-19,"8,226.90","8,363.60","8,391.70","8,090.10",460.97K,-0.0164,460.97,"8,148.10"
4-Oct-19,"8,148.10","8,227.60","8,233.60","8,041.40",416.92K,-0.0096,416.92,"8,127.30"
5-Oct-19,"8,127.30","8,148.00","8,185.10","8,030.60",360.92K,-0.0025,360.92,"7,881.90"
6-Oct-19,"7,881.90","8,127.30","8,145.50","7,834.90",448.80K,-0.0302,448.8,"8,198.60"
7-Oct-19,"8,198.60","7,882.60","8,293.50","7,797.00",604.74K,0.0402,604.74,"8,182.90"
8-Oct-19,"8,182.90","8,198.50","8,323.10","8,118.10",469.04K,-0.0019,469.04,"8,566.70"
9-Oct-19,"8,566.70","8,180.10","8,655.90","8,122.70",636.43K,0.0469,636.43,"8,562.30"
10-Oct-19,"8,562.30","8,566.80","8,638.50","8,438.70",511.46K,-0.0005,511.46,"8,267.80"
11-Oct-19,"8,267.80","8,562.20","8,751.10","8,249.70",667.86K,-0.0344,667.86,"8,304.40"
12-Oct-19,"8,304.40","8,267.60","8,394.80","8,260.90",424.02K,0.0044,424.02,"8,281.50"
13-Oct-19,"8,281.50","8,304.30","8,450.20","8,190.60",419.87K,-0.0028,419.87,"8,353.30"
14-Oct-19,"8,353.30","8,281.30","8,374.30","8,222.20",505.02K,0.0087,505.02,"8,167.20"
15-Oct-19,"8,167.20","8,353.40","8,400.20","8,139.50",469.73K,-0.0223,469.73,"8,000.40"
16-Oct-19,"8,000.40","8,167.10","8,185.90","7,929.80",538.92K,-0.0204,538.92,"8,073.30"
17-Oct-19,"8,073.30","8,000.40","8,118.20","7,944.40",444.95K,0.0091,444.95,"7,948.50"
